crime_type,latitude,longitude,geometry
BURGLARY,41.929941045,-87.722730138,POINT (-87.722730138 41.929941045)
BURGLARY,41.784227249,-87.692167417,POINT (-87.692167417 41.784227249)
BURGLARY,41.754745863,-87.558650593,POINT (-87.558650593 41.754745863)
BURGLARY,41.752357112,-87.59429376,POINT (-87.59429376 41.752357112)
BURGLARY,41.840673583,-87.658039919,POINT (-87.658039919 41.840673583)
BURGLARY,41.808538436,-87.682329563,POINT (-87.682329563 41.808538436)
BURGLARY,41.851011956,-87.638382509,POINT (-87.638382509 41.851011956)
BURGLARY,41.893424493,-87.725498481,POINT (-87.725498481 41.893424493)
BURGLARY,41.745359286,-87.600314003,POINT (-87.600314003 41.745359286)
BURGLARY,41.840285769,-87.730379725,POINT (-87.730379725 41.840285769)
BURGLARY,41.786941077,-87.643332017,POINT (-87.643332017 41.786941077)
BURGLARY,41.983174078,-87.669957249,POINT (-87.669957249 41.983174078)
BURGLARY,41.933382297,-87.713002272,POINT (-87.713002272 41.933382297)
BURGLARY,41.78091479,-87.688717311,POINT (-87.688717311 41.78091479)
BURGLARY,41.982561141,-87.691998353,POINT (-87.691998353 41.982561141)
BURGLARY,41.828814576,-87.676315893,POINT (-87.676315893 41.828814576)
BURGLARY,41.97794218,-87.665918265,POINT (-87.665918265 41.97794218)
BURGLARY,41.876589268,-87.701232601,POINT (-87.701232601 41.876589268)
BURGLARY,41.85494506,-87.734466982,POINT (-87.734466982 41.85494506)
BURGLARY,41.749484045,-87.560132071,POINT (-87.560132071 41.749484045)
BURGLARY,41.853862022,-87.634563612,POINT (-87.634563612 41.853862022)
BURGLARY,41.913274951,-87.754988726,POINT (-87.754988726 41.913274951)
BURGLARY,41.774683028,-87.701658628,POINT (-87.701658628 41.774683028)
BURGLARY,41.777222319,-87.614487796,POINT (-87.614487796 41.777222319)
BURGLARY,41.834919895,-87.647561586,POINT (-87.647561586 41.834919895)
BURGLARY,41.764717846,-87.644255629,POINT (-87.644255629 41.764717846)
BURGLARY,41.894880141,-87.747375417,POINT (-87.747375417 41.894880141)
BURGLARY,41.916145077,-87.791487681,POINT (-87.791487681 41.916145077)
BURGLARY,41.985894799,-87.716435743,POINT (-87.716435743 41.985894799)
BURGLARY,41.92149064,-87.774271652,POINT (-87.774271652 41.92149064)
BURGLARY,41.931813785,-87.725020214,POINT (-87.725020214 41.931813785)
BURGLARY,41.90938675,-87.764957714,POINT (-87.764957714 41.90938675)
BURGLARY,41.689609637,-87.621010793,POINT (-87.621010793 41.689609637)
BURGLARY,41.750213148,-87.629143738,POINT (-87.629143738 41.750213148)
BURGLARY,41.917666941,-87.676632489,POINT (-87.676632489 41.917666941)
BURGLARY,41.798243695,-87.702325826,POINT (-87.702325826 41.798243695)
BURGLARY,41.885401909,-87.656133195,POINT (-87.656133195 41.885401909)
BURGLARY,41.747316238,-87.643800457,POINT (-87.643800457 41.747316238)
BURGLARY,42.0212687,-87.671349999,POINT (-87.671349999 42.0212687)
BURGLARY,41.91702498,-87.681481676,POINT (-87.681481676 41.91702498)
BURGLARY,41.912342356,-87.667443442,POINT (-87.667443442 41.912342356)
BURGLARY,41.750318806,-87.623125178,POINT (-87.623125178 41.750318806)
BURGLARY,41.9467149,-87.709674989,POINT (-87.709674989 41.9467149)
BURGLARY,41.771720245,-87.706863955,POINT (-87.706863955 41.771720245)
BURGLARY,41.799469396,-87.63211084,POINT (-87.63211084 41.799469396)
BURGLARY,41.979290005,-87.672156424,POINT (-87.672156424 41.979290005)
BURGLARY,41.913056545,-87.678538785,POINT (-87.678538785 41.913056545)
BURGLARY,42.012620818,-87.681731816,POINT (-87.681731816 42.012620818)
BURGLARY,41.7724787,-87.637423569,POINT (-87.637423569 41.7724787)
BURGLARY,41.885112405,-87.735474346,POINT (-87.735474346 41.885112405)
BURGLARY,41.944680653,-87.725908762,POINT (-87.725908762 41.944680653)
BURGLARY,41.812442487,-87.614057445,POINT (-87.614057445 41.812442487)
BURGLARY,41.79281777,-87.664409839,POINT (-87.664409839 41.79281777)
BURGLARY,42.006681183,-87.813830223,POINT (-87.813830223 42.006681183)
BURGLARY,41.921947544,-87.689159029,POINT (-87.689159029 41.921947544)
BURGLARY,41.784141018,-87.649609939,POINT (-87.649609939 41.784141018)
BURGLARY,41.743851376,-87.579334665,POINT (-87.579334665 41.743851376)
BURGLARY,41.915009701,-87.708447985,POINT (-87.708447985 41.915009701)
BURGLARY,41.942920044,-87.81152887,POINT (-87.81152887 41.942920044)
BURGLARY,41.77818397,-87.680895172,POINT (-87.680895172 41.77818397)
BURGLARY,41.751538602,-87.642699822,POINT (-87.642699822 41.751538602)
BURGLARY,41.743708679,-87.614883723,POINT (-87.614883723 41.743708679)
BURGLARY,41.98101595,-87.842171115,POINT (-87.842171115 41.98101595)
BURGLARY,41.649491211,-87.53989848,POINT (-87.53989848 41.649491211)
BURGLARY,41.710823976,-87.560800639,POINT (-87.560800639 41.710823976)
BURGLARY,41.910612345,-87.661124051,POINT (-87.661124051 41.910612345)
BURGLARY,41.878692254,-87.731013941,POINT (-87.731013941 41.878692254)
BURGLARY,41.831431505,-87.648409739,POINT (-87.648409739 41.831431505)
BURGLARY,41.762975277,-87.582515964,POINT (-87.582515964 41.762975277)
BURGLARY,41.910356266,-87.75196212,POINT (-87.75196212 41.910356266)
BURGLARY,41.944986831,-87.673485064,POINT (-87.673485064 41.944986831)
BURGLARY,41.737615165,-87.655339458,POINT (-87.655339458 41.737615165)
BURGLARY,41.750252208,-87.663206494,POINT (-87.663206494 41.750252208)
BURGLARY,41.686536475,-87.666840885,POINT (-87.666840885 41.686536475)
BURGLARY,41.893700972,-87.665587648,POINT (-87.665587648 41.893700972)
BURGLARY,41.872096127,-87.633425108,POINT (-87.633425108 41.872096127)
BURGLARY,41.701300352,-87.623207087,POINT (-87.623207087 41.701300352)
BURGLARY,41.925665164,-87.693924471,POINT (-87.693924471 41.925665164)
BURGLARY,41.921063184,-87.737828561,POINT (-87.737828561 41.921063184)
BURGLARY,41.897593084,-87.628077903,POINT (-87.628077903 41.897593084)
BURGLARY,41.775421899,-87.703777725,POINT (-87.703777725 41.775421899)
BURGLARY,41.910729196,-87.653007302,POINT (-87.653007302 41.910729196)
BURGLARY,41.913025654,-87.697952406,POINT (-87.697952406 41.913025654)
BURGLARY,41.680688879,-87.64551525,POINT (-87.64551525 41.680688879)
BURGLARY,41.969297383,-87.683033996,POINT (-87.683033996 41.969297383)
BURGLARY,41.795579155,-87.634100562,POINT (-87.634100562 41.795579155)
BURGLARY,41.852080469,-87.674881271,POINT (-87.674881271 41.852080469)
BURGLARY,41.892755156,-87.717307094,POINT (-87.717307094 41.892755156)
BURGLARY,41.997890211,-87.663175132,POINT (-87.663175132 41.997890211)
BURGLARY,41.75022225,-87.665130762,POINT (-87.665130762 41.75022225)
BURGLARY,41.923797621,-87.77071287,POINT (-87.77071287 41.923797621)
BURGLARY,41.881820258,-87.635437847,POINT (-87.635437847 41.881820258)
BURGLARY,41.923779428,-87.786256599,POINT (-87.786256599 41.923779428)
BURGLARY,41.994683345,-87.656811569,POINT (-87.656811569 41.994683345)
BURGLARY,41.903953125,-87.721174148,POINT (-87.721174148 41.903953125)
BURGLARY,41.856769671,-87.639788478,POINT (-87.639788478 41.856769671)
BURGLARY,41.94654008,-87.779397624,POINT (-87.779397624 41.94654008)
BURGLARY,41.908855297,-87.688265699,POINT (-87.688265699 41.908855297)
BURGLARY,41.883159255,-87.682608208,POINT (-87.682608208 41.883159255)
BURGLARY,41.919107092,-87.680865246,POINT (-87.680865246 41.919107092)
BURGLARY,41.767541362,-87.63827238,POINT (-87.63827238 41.767541362)
BURGLARY,41.766694466,-87.688339164,POINT (-87.688339164 41.766694466)
BURGLARY,41.672872791,-87.652856813,POINT (-87.652856813 41.672872791)
BURGLARY,41.904779065,-87.76938843,POINT (-87.76938843 41.904779065)
BURGLARY,41.907291745,-87.690830953,POINT (-87.690830953 41.907291745)
BURGLARY,41.812562238,-87.616532157,POINT (-87.616532157 41.812562238)
BURGLARY,41.774605482,-87.695570049,POINT (-87.695570049 41.774605482)
BURGLARY,41.797669297,-87.696206931,POINT (-87.696206931 41.797669297)
BURGLARY,41.680756613,-87.626376227,POINT (-87.626376227 41.680756613)
BURGLARY,41.910305948,-87.798642254,POINT (-87.798642254 41.910305948)
BURGLARY,41.920147259,-87.716125103,POINT (-87.716125103 41.920147259)
BURGLARY,41.778417771,-87.676174294,POINT (-87.676174294 41.778417771)
BURGLARY,41.79395583,-87.794215953,POINT (-87.794215953 41.79395583)
BURGLARY,41.878144785,-87.631233035,POINT (-87.631233035 41.878144785)
BURGLARY,41.914434094,-87.654430232,POINT (-87.654430232 41.914434094)
BURGLARY,41.947349455,-87.706768479,POINT (-87.706768479 41.947349455)
BURGLARY,41.937574901,-87.721591457,POINT (-87.721591457 41.937574901)
BURGLARY,41.793396552,-87.678173921,POINT (-87.678173921 41.793396552)
BURGLARY,41.898052256,-87.66398859,POINT (-87.66398859 41.898052256)
BURGLARY,41.790800403,-87.701185056,POINT (-87.701185056 41.790800403)
BURGLARY,41.690501318,-87.654062347,POINT (-87.654062347 41.690501318)
BURGLARY,41.856589204,-87.720998345,POINT (-87.720998345 41.856589204)
BURGLARY,41.795022632,-87.689107713,POINT (-87.689107713 41.795022632)
BURGLARY,42.014951345,-87.668931625,POINT (-87.668931625 42.014951345)
BURGLARY,41.802138683,-87.684253839,POINT (-87.684253839 41.802138683)
BURGLARY,41.873876968,-87.699063628,POINT (-87.699063628 41.873876968)
BURGLARY,41.937848896,-87.666321787,POINT (-87.666321787 41.937848896)
BURGLARY,41.745959985,-87.670755896,POINT (-87.670755896 41.745959985)
BURGLARY,41.744405447,-87.663439519,POINT (-87.663439519 41.744405447)
BURGLARY,41.778767302,-87.666821652,POINT (-87.666821652 41.778767302)
BURGLARY,41.766634745,-87.630888632,POINT (-87.630888632 41.766634745)
BURGLARY,41.78644571,-87.623731282,POINT (-87.623731282 41.78644571)
BURGLARY,41.869315939,-87.686258555,POINT (-87.686258555 41.869315939)
BURGLARY,41.695990655,-87.63539636,POINT (-87.63539636 41.695990655)
BURGLARY,41.95210206,-87.672441159,POINT (-87.672441159 41.95210206)
BURGLARY,41.910656454,-87.757073393,POINT (-87.757073393 41.910656454)
BURGLARY,41.926703762,-87.697614588,POINT (-87.697614588 41.926703762)
BURGLARY,41.728092668,-87.620911881,POINT (-87.620911881 41.728092668)
BURGLARY,41.737384846,-87.721377253,POINT (-87.721377253 41.737384846)
BURGLARY,41.750516069,-87.732759709,POINT (-87.732759709 41.750516069)
BURGLARY,41.900503273,-87.706863007,POINT (-87.706863007 41.900503273)
BURGLARY,41.905656712,-87.688477903,POINT (-87.688477903 41.905656712)
BURGLARY,41.93221719,-87.804251235,POINT (-87.804251235 41.93221719)
BURGLARY,41.73626914,-87.667788839,POINT (-87.667788839 41.73626914)
BURGLARY,41.861210062,-87.704155705,POINT (-87.704155705 41.861210062)
BURGLARY,41.961287424,-87.683100741,POINT (-87.683100741 41.961287424)
BURGLARY,41.91355194,-87.699332289,POINT (-87.699332289 41.91355194)
BURGLARY,41.876072093,-87.626184888,POINT (-87.626184888 41.876072093)
BURGLARY,41.934482053,-87.652350651,POINT (-87.652350651 41.934482053)
BURGLARY,41.785186408,-87.60970551,POINT (-87.60970551 41.785186408)
BURGLARY,41.755311721,-87.562810846,POINT (-87.562810846 41.755311721)
BURGLARY,41.827052574,-87.665341413,POINT (-87.665341413 41.827052574)
BURGLARY,41.749947938,-87.572065944,POINT (-87.572065944 41.749947938)
BURGLARY,41.677071078,-87.623722419,POINT (-87.623722419 41.677071078)
BURGLARY,41.948436063,-87.73084676,POINT (-87.73084676 41.948436063)
BURGLARY,41.693358124,-87.619640332,POINT (-87.619640332 41.693358124)
BURGLARY,41.976472914,-87.668563106,POINT (-87.668563106 41.976472914)
BURGLARY,41.772709367,-87.692153828,POINT (-87.692153828 41.772709367)
BURGLARY,41.775048446,-87.607007592,POINT (-87.607007592 41.775048446)
BURGLARY,41.682582939,-87.634673651,POINT (-87.634673651 41.682582939)
BURGLARY,41.883515187,-87.757478922,POINT (-87.757478922 41.883515187)
BURGLARY,41.768625398,-87.59090323,POINT (-87.59090323 41.768625398)
BURGLARY,41.902048942,-87.69948283,POINT (-87.69948283 41.902048942)
BURGLARY,41.686957965,-87.648443246,POINT (-87.648443246 41.686957965)
BURGLARY,41.802431903,-87.674538934,POINT (-87.674538934 41.802431903)
BURGLARY,41.851423943,-87.639802183,POINT (-87.639802183 41.851423943)
BURGLARY,41.765448461,-87.604769935,POINT (-87.604769935 41.765448461)
BURGLARY,41.748267907,-87.659892375,POINT (-87.659892375 41.748267907)
BURGLARY,41.786116101,-87.711783909,POINT (-87.711783909 41.786116101)
BURGLARY,41.852051628,-87.627069839,POINT (-87.627069839 41.852051628)
BURGLARY,41.808812054,-87.602789581,POINT (-87.602789581 41.808812054)
BURGLARY,41.745717572,-87.552635905,POINT (-87.552635905 41.745717572)
BURGLARY,41.668253814,-87.63452116,POINT (-87.63452116 41.668253814)
BURGLARY,41.865849151,-87.682233082,POINT (-87.682233082 41.865849151)
BURGLARY,41.794256463,-87.58237102,POINT (-87.58237102 41.794256463)
BURGLARY,41.770977198,-87.61902987,POINT (-87.61902987 41.770977198)
BURGLARY,41.662587128,-87.646421569,POINT (-87.646421569 41.662587128)
BURGLARY,41.911710186,-87.785084824,POINT (-87.785084824 41.911710186)
BURGLARY,,,POINT EMPTY
BURGLARY,41.921762321,-87.715885396,POINT (-87.715885396 41.921762321)
BURGLARY,41.789813135,-87.688958194,POINT (-87.688958194 41.789813135)
BURGLARY,41.943172502,-87.773089839,POINT (-87.773089839 41.943172502)
BURGLARY,41.882729133,-87.70191021,POINT (-87.70191021 41.882729133)
BURGLARY,41.811285399,-87.624370563,POINT (-87.624370563 41.811285399)
BURGLARY,41.869183109,-87.664510128,POINT (-87.664510128 41.869183109)
BURGLARY,41.877396896,-87.635045344,POINT (-87.635045344 41.877396896)
BURGLARY,41.668229088,-87.629569419,POINT (-87.629569419 41.668229088)
BURGLARY,41.780314192,-87.644799959,POINT (-87.644799959 41.780314192)
BURGLARY,41.926918248,-87.721950512,POINT (-87.721950512 41.926918248)
BURGLARY,41.86383116,-87.725103363,POINT (-87.725103363 41.86383116)
BURGLARY,41.706820134,-87.53393506,POINT (-87.53393506 41.706820134)
BURGLARY,41.778888036,-87.670138412,POINT (-87.670138412 41.778888036)
BURGLARY,41.752820433,-87.699894021,POINT (-87.699894021 41.752820433)
BURGLARY,41.730169548,-87.655754802,POINT (-87.655754802 41.730169548)
BURGLARY,41.896060331,-87.674495819,POINT (-87.674495819 41.896060331)
BURGLARY,41.758892133,-87.658663432,POINT (-87.658663432 41.758892133)
BURGLARY,41.8762118,-87.641006667,POINT (-87.641006667 41.8762118)
BURGLARY,41.897937679,-87.716544704,POINT (-87.716544704 41.897937679)
BURGLARY,41.944749455,-87.720780364,POINT (-87.720780364 41.944749455)
BURGLARY,41.897656951,-87.687933964,POINT (-87.687933964 41.897656951)
BURGLARY,41.814451291,-87.604478962,POINT (-87.604478962 41.814451291)
BURGLARY,41.934088833,-87.688820034,POINT (-87.688820034 41.934088833)
BURGLARY,41.748796841,-87.561188389,POINT (-87.561188389 41.748796841)
BURGLARY,41.848855754,-87.732406012,POINT (-87.732406012 41.848855754)
BURGLARY,41.690837334,-87.681276957,POINT (-87.681276957 41.690837334)
BURGLARY,41.801619896,-87.673157229,POINT (-87.673157229 41.801619896)
BURGLARY,41.741021282,-87.657274945,POINT (-87.657274945 41.741021282)
BURGLARY,41.876059649,-87.68938138,POINT (-87.68938138 41.876059649)
BURGLARY,41.690273691,-87.669112573,POINT (-87.669112573 41.690273691)
BURGLARY,41.898532712,-87.749527553,POINT (-87.749527553 41.898532712)
BURGLARY,41.926481299,-87.722866023,POINT (-87.722866023 41.926481299)
BURGLARY,41.906917772,-87.760707178,POINT (-87.760707178 41.906917772)
BURGLARY,41.936238595,-87.727308316,POINT (-87.727308316 41.936238595)
BURGLARY,41.914726104,-87.791444572,POINT (-87.791444572 41.914726104)
BURGLARY,41.657211735,-87.606825473,POINT (-87.606825473 41.657211735)
BURGLARY,41.870387131,-87.654103465,POINT (-87.654103465 41.870387131)
BURGLARY,41.732012898,-87.657944606,POINT (-87.657944606 41.732012898)
BURGLARY,41.706009454,-87.531806405,POINT (-87.531806405 41.706009454)
BURGLARY,41.780277183,-87.688551376,POINT (-87.688551376 41.780277183)
BURGLARY,41.898662812,-87.747054331,POINT (-87.747054331 41.898662812)
BURGLARY,41.931311678,-87.754770696,POINT (-87.754770696 41.931311678)
BURGLARY,41.999886774,-87.668157582,POINT (-87.668157582 41.999886774)
BURGLARY,41.837416368,-87.730590143,POINT (-87.730590143 41.837416368)
BURGLARY,41.920034807,-87.652070707,POINT (-87.652070707 41.920034807)
BURGLARY,41.968790353,-87.737774031,POINT (-87.737774031 41.968790353)
BURGLARY,41.802386192,-87.586761625,POINT (-87.586761625 41.802386192)
BURGLARY,41.73556638,-87.608775258,POINT (-87.608775258 41.73556638)
BURGLARY,41.829707161,-87.674042863,POINT (-87.674042863 41.829707161)
BURGLARY,41.935165235,-87.794380855,POINT (-87.794380855 41.935165235)
BURGLARY,41.770962966,-87.684637876,POINT (-87.684637876 41.770962966)
BURGLARY,41.803012202,-87.65495122,POINT (-87.65495122 41.803012202)
BURGLARY,41.922468434,-87.652449016,POINT (-87.652449016 41.922468434)
BURGLARY,41.937942081,-87.671517842,POINT (-87.671517842 41.937942081)
BURGLARY,41.697380877,-87.652126167,POINT (-87.652126167 41.697380877)
BURGLARY,41.848318552,-87.69984835,POINT (-87.69984835 41.848318552)
BURGLARY,41.835493719,-87.669088313,POINT (-87.669088313 41.835493719)
BURGLARY,41.883922333,-87.647276523,POINT (-87.647276523 41.883922333)
BURGLARY,41.76426249,-87.718270175,POINT (-87.718270175 41.76426249)
BURGLARY,41.78528325,-87.72798034,POINT (-87.72798034 41.78528325)
BURGLARY,41.918124244,-87.79569636,POINT (-87.79569636 41.918124244)
BURGLARY,41.935287821,-87.652176693,POINT (-87.652176693 41.935287821)
BURGLARY,41.910575459,-87.775120045,POINT (-87.775120045 41.910575459)
BURGLARY,41.853951218,-87.625378822,POINT (-87.625378822 41.853951218)
BURGLARY,41.657147619,-87.616721188,POINT (-87.616721188 41.657147619)
BURGLARY,41.707509331,-87.559650095,POINT (-87.559650095 41.707509331)
BURGLARY,41.981201537,-87.695719316,POINT (-87.695719316 41.981201537)
BURGLARY,41.997508723,-87.68758452,POINT (-87.68758452 41.997508723)
BURGLARY,41.716698793,-87.616583802,POINT (-87.616583802 41.716698793)
BURGLARY,41.952271275,-87.786531374,POINT (-87.786531374 41.952271275)
BURGLARY,41.841540847,-87.726910906,POINT (-87.726910906 41.841540847)
BURGLARY,41.943836307,-87.685895222,POINT (-87.685895222 41.943836307)
BURGLARY,41.77683069,-87.784786945,POINT (-87.784786945 41.77683069)
BURGLARY,41.689810023,-87.612217939,POINT (-87.612217939 41.689810023)
BURGLARY,41.882223748,-87.684112291,POINT (-87.684112291 41.882223748)
BURGLARY,41.872521189,-87.654403977,POINT (-87.654403977 41.872521189)
BURGLARY,41.831048313,-87.622824247,POINT (-87.622824247 41.831048313)
BURGLARY,41.760456665,-87.633477712,POINT (-87.633477712 41.760456665)
BURGLARY,41.728426446,-87.612387044,POINT (-87.612387044 41.728426446)
BURGLARY,41.940740304,-87.705065237,POINT (-87.705065237 41.940740304)
BURGLARY,41.859600305,-87.712937644,POINT (-87.712937644 41.859600305)
BURGLARY,41.801809043,-87.630563272,POINT (-87.630563272 41.801809043)
BURGLARY,41.88077139,-87.627264092,POINT (-87.627264092 41.88077139)
BURGLARY,41.807502502,-87.752181398,POINT (-87.752181398 41.807502502)
BURGLARY,41.770575417,-87.668688056,POINT (-87.668688056 41.770575417)
BURGLARY,41.837437376,-87.720557109,POINT (-87.720557109 41.837437376)
BURGLARY,41.734172534,-87.588218914,POINT (-87.588218914 41.734172534)
BURGLARY,41.73843992,-87.555098327,POINT (-87.555098327 41.73843992)
BURGLARY,41.935468578,-87.640649143,POINT (-87.640649143 41.935468578)
BURGLARY,41.732589088,-87.581481411,POINT (-87.581481411 41.732589088)
BURGLARY,41.909680069,-87.733602973,POINT (-87.733602973 41.909680069)
BURGLARY,41.824895425,-87.666732349,POINT (-87.666732349 41.824895425)
BURGLARY,41.852994678,-87.622463954,POINT (-87.622463954 41.852994678)
BURGLARY,41.887314078,-87.642675315,POINT (-87.642675315 41.887314078)
BURGLARY,41.741498306,-87.700554936,POINT (-87.700554936 41.741498306)
BURGLARY,41.789861078,-87.784309176,POINT (-87.784309176 41.789861078)
BURGLARY,41.822917325,-87.63721153,POINT (-87.63721153 41.822917325)
BURGLARY,41.934092388,-87.721058758,POINT (-87.721058758 41.934092388)
BURGLARY,41.691863321,-87.715478401,POINT (-87.715478401 41.691863321)
BURGLARY,41.725915358,-87.654275573,POINT (-87.654275573 41.725915358)
BURGLARY,41.799105158,-87.714896782,POINT (-87.714896782 41.799105158)
BURGLARY,41.904518386,-87.709942552,POINT (-87.709942552 41.904518386)
BURGLARY,41.882411038,-87.629269433,POINT (-87.629269433 41.882411038)
BURGLARY,41.940225927,-87.705345952,POINT (-87.705345952 41.940225927)
BURGLARY,41.788683331,-87.683747886,POINT (-87.683747886 41.788683331)
BURGLARY,41.898421913,-87.683434009,POINT (-87.683434009 41.898421913)
BURGLARY,42.017228105,-87.675443554,POINT (-87.675443554 42.017228105)
BURGLARY,41.823459183,-87.701018005,POINT (-87.701018005 41.823459183)
BURGLARY,41.804352105,-87.612702845,POINT (-87.612702845 41.804352105)
BURGLARY,41.995183916,-87.685551628,POINT (-87.685551628 41.995183916)
BURGLARY,41.983839989,-87.781799858,POINT (-87.781799858 41.983839989)
BURGLARY,41.933609326,-87.656516538,POINT (-87.656516538 41.933609326)
BURGLARY,41.904326846,-87.721784049,POINT (-87.721784049 41.904326846)
BURGLARY,41.82532806,-87.633806308,POINT (-87.633806308 41.82532806)
BURGLARY,41.99072745,-87.666873538,POINT (-87.666873538 41.99072745)
BURGLARY,41.752661879,-87.635574376,POINT (-87.635574376 41.752661879)
BURGLARY,41.922138554,-87.697332876,POINT (-87.697332876 41.922138554)
BURGLARY,41.907594865,-87.770550245,POINT (-87.770550245 41.907594865)
BURGLARY,41.903046077,-87.63304311,POINT (-87.63304311 41.903046077)
BURGLARY,41.91826371,-87.650042973,POINT (-87.650042973 41.91826371)
BURGLARY,41.83801103,-87.640427752,POINT (-87.640427752 41.83801103)
BURGLARY,41.768687758,-87.591210432,POINT (-87.591210432 41.768687758)
BURGLARY,41.939960433,-87.697990154,POINT (-87.697990154 41.939960433)
BURGLARY,41.723169649,-87.676221052,POINT (-87.676221052 41.723169649)
BURGLARY,41.987120583,-87.663402124,POINT (-87.663402124 41.987120583)
BURGLARY,41.783142274,-87.739997455,POINT (-87.739997455 41.783142274)
BURGLARY,41.938845259,-87.667303778,POINT (-87.667303778 41.938845259)
BURGLARY,41.841228206,-87.645141849,POINT (-87.645141849 41.841228206)
BURGLARY,41.941872057,-87.673947229,POINT (-87.673947229 41.941872057)
BURGLARY,41.909707604,-87.69345553,POINT (-87.69345553 41.909707604)
BURGLARY,41.812797172,-87.669792401,POINT (-87.669792401 41.812797172)
BURGLARY,41.845446712,-87.696133168,POINT (-87.696133168 41.845446712)
BURGLARY,41.8513343,-87.643143254,POINT (-87.643143254 41.8513343)
BURGLARY,41.936274512,-87.814166797,POINT (-87.814166797 41.936274512)
BURGLARY,41.901032484,-87.67490387,POINT (-87.67490387 41.901032484)
BURGLARY,41.952387893,-87.674904962,POINT (-87.674904962 41.952387893)
BURGLARY,41.82531771,-87.665730012,POINT (-87.665730012 41.82531771)
BURGLARY,41.899042588,-87.674847175,POINT (-87.674847175 41.899042588)
BURGLARY,41.982121931,-87.709907021,POINT (-87.709907021 41.982121931)
BURGLARY,41.724924265,-87.620675804,POINT (-87.620675804 41.724924265)
BURGLARY,41.730387507,-87.569318479,POINT (-87.569318479 41.730387507)
BURGLARY,41.945664329,-87.720462834,POINT (-87.720462834 41.945664329)
BURGLARY,41.986612315,-87.665184026,POINT (-87.665184026 41.986612315)
BURGLARY,41.956101774,-87.776733956,POINT (-87.776733956 41.956101774)
BURGLARY,41.798002969,-87.740597546,POINT (-87.740597546 41.798002969)
BURGLARY,41.85401828,-87.681681369,POINT (-87.681681369 41.85401828)
BURGLARY,41.960270641,-87.691626297,POINT (-87.691626297 41.960270641)
BURGLARY,41.861409024,-87.66222334,POINT (-87.66222334 41.861409024)
BURGLARY,41.878332658,-87.626964131,POINT (-87.626964131 41.878332658)
BURGLARY,41.830461043,-87.678702417,POINT (-87.678702417 41.830461043)
BURGLARY,41.853135654,-87.70300888,POINT (-87.70300888 41.853135654)
BURGLARY,41.780129823,-87.659526111,POINT (-87.659526111 41.780129823)
BURGLARY,41.917529386,-87.644719492,POINT (-87.644719492 41.917529386)
BURGLARY,41.907480077,-87.669900222,POINT (-87.669900222 41.907480077)
BURGLARY,41.771094305,-87.667777231,POINT (-87.667777231 41.771094305)
BURGLARY,41.861772688,-87.715284469,POINT (-87.715284469 41.861772688)
BURGLARY,41.930696646,-87.661475493,POINT (-87.661475493 41.930696646)
BURGLARY,41.670426227,-87.656345079,POINT (-87.656345079 41.670426227)
BURGLARY,41.857013382,-87.65625658,POINT (-87.65625658 41.857013382)
BURGLARY,41.739749517,-87.716584161,POINT (-87.716584161 41.739749517)
BURGLARY,41.966569946,-87.701766911,POINT (-87.701766911 41.966569946)
BURGLARY,41.815037958,-87.672425174,POINT (-87.672425174 41.815037958)
BURGLARY,41.852318764,-87.63215054,POINT (-87.63215054 41.852318764)
BURGLARY,41.787616578,-87.651212072,POINT (-87.651212072 41.787616578)
BURGLARY,41.95159922,-87.667579075,POINT (-87.667579075 41.95159922)
BURGLARY,41.892500804,-87.628244109,POINT (-87.628244109 41.892500804)
BURGLARY,41.795423115,-87.584103009,POINT (-87.584103009 41.795423115)
BURGLARY,41.982921971,-87.711697757,POINT (-87.711697757 41.982921971)
BURGLARY,41.99156458,-87.698367412,POINT (-87.698367412 41.99156458)
BURGLARY,41.828292651,-87.607396702,POINT (-87.607396702 41.828292651)
BURGLARY,41.900671903,-87.681930867,POINT (-87.681930867 41.900671903)
BURGLARY,41.820070635,-87.688299078,POINT (-87.688299078 41.820070635)
BURGLARY,41.866304579,-87.621622648,POINT (-87.621622648 41.866304579)
BURGLARY,41.737091501,-87.558203293,POINT (-87.558203293 41.737091501)
BURGLARY,41.911192589,-87.686173776,POINT (-87.686173776 41.911192589)
BURGLARY,41.722268402,-87.535985412,POINT (-87.535985412 41.722268402)
BURGLARY,41.690566547,-87.703082686,POINT (-87.703082686 41.690566547)
BURGLARY,41.791205386,-87.685214897,POINT (-87.685214897 41.791205386)
BURGLARY,41.919458974,-87.680009212,POINT (-87.680009212 41.919458974)
BURGLARY,41.779564114,-87.649706222,POINT (-87.649706222 41.779564114)
BURGLARY,41.927343541,-87.695208591,POINT (-87.695208591 41.927343541)
BURGLARY,41.964629713,-87.661155863,POINT (-87.661155863 41.964629713)
BURGLARY,41.762230541,-87.567804588,POINT (-87.567804588 41.762230541)
BURGLARY,41.91632815,-87.717818955,POINT (-87.717818955 41.91632815)
BURGLARY,41.886869524,-87.670620311,POINT (-87.670620311 41.886869524)
BURGLARY,42.021256457,-87.670179821,POINT (-87.670179821 42.021256457)
BURGLARY,41.912271051,-87.7253344,POINT (-87.7253344 41.912271051)
BURGLARY,41.771810285,-87.686953525,POINT (-87.686953525 41.771810285)
BURGLARY,41.916821717,-87.704076383,POINT (-87.704076383 41.916821717)
